id_venta,id_cliente,producto,categoria,unidades,precio_unitario,ciudad,fecha
2955,106,Agua,Bebida,6,10.83,Valencia,2026-01-02
2956,144,Pizza,Comida,5,2.74,Bilbao,2026-05-25
2957,339,Hamburguesa,Comida,5,14.17,Madrid,2026-01-04
2958,460,Cafe,Bebida,3,12.92,Bilbao,2026-01-23
2959,193,Cafe,Bebida,2,8.91,Madrid,2026-04-09
2960,58,Cafe,Bebida,6,2.89,Valencia,2026-06-01
2961,337,Cafe,Bebida,6,6.83,Valencia,2026-02-11
2962,69,Pizza,Comida,3,12.31,Madrid,2026-02-14
2963,35,Patatas,Comida,6,13.33,Bilbao,2026-01-08
2964,172,Patatas,Comida,4,10.34,Madrid,2026-03-14
2965,120,Refresco,Bebida,6,5.59,Valencia,2026-01-07
2966,116,Ensalada,Comida,6,11.29,Valencia,2026-01-21
2967,225,Cafe,Bebida,6,14.53,Valencia,2026-04-17
2968,99,Ensalada,Comida,2,9.95,Bilbao,2026-05-15
2969,298,Patatas,Comida,6,12.89,Bilbao,2026-03-28
2970,138,Pizza,Comida,5,14.21,Madrid,2026-05-13
2971,435,Patatas,Comida,6,11.65,Madrid,2026-05-28
2972,74,Agua,Bebida,4,3.01,Madrid,2026-05-23
2973,299,Hamburguesa,Comida,4,9.53,Madrid,2026-04-25
2974,157,Refresco,Bebida,2,13.97,Sevilla,2026-02-14
2975,491,Cafe,Bebida,3,4.08,Bilbao,2026-04-29
2976,117,Agua,Bebida,1,7.03,Madrid,2026-05-11
2977,172,Refresco,Bebida,2,13.26,Madrid,2026-05-12
2978,182,Patatas,Comida,1,13.3,Madrid,2026-03-11
2979,177,Pizza,Comida,6,6.11,Bilbao,2026-05-19
2980,83,Hamburguesa,Comida,6,4.84,Madrid,2026-02-13
2981,445,Cafe,Bebida,2,1.12,Sevilla,2026-02-15
2982,360,Hamburguesa,Comida,1,14.52,Madrid,2026-03-11
2983,376,Agua,Bebida,1,12.21,Sevilla,2026-02-01
2984,483,Hamburguesa,Comida,5,13.88,Sevilla,2026-04-11
2985,307,Ensalada,Comida,4,6.27,Bilbao,2026-03-04
2986,324,Pizza,Comida,6,5.32,Valencia,2026-04-03
2987,90,Refresco,Bebida,6,5.63,Valencia,2026-01-22
2988,431,Hamburguesa,Comida,1,7.4,Madrid,2026-02-06
2989,498,Hamburguesa,Comida,3,4.14,Sevilla,2026-06-06
2990,22,Pizza,Comida,4,14.04,Madrid,2026-04-13
2991,408,Patatas,Comida,6,1.64,Madrid,2026-01-11
2992,102,Ensalada,Comida,4,12.77,Sevilla,2026-05-05
2993,201,Pizza,Comida,4,8.21,Valencia,2026-04-11
2994,456,Refresco,Bebida,5,14.27,Sevilla,2026-06-15
2995,153,Hamburguesa,Comida,6,10.72,Madrid,2026-06-21
2996,298,Refresco,Bebida,4,5.47,Sevilla,2026-04-02
2997,330,Ensalada,Comida,2,2.73,Valencia,2026-03-27
2998,28,Hamburguesa,Comida,1,8.41,Bilbao,2026-04-16
2999,328,Cafe,Bebida,5,13.12,Bilbao,2026-03-10
3000,83,Hamburguesa,Comida,3,14.97,Bilbao,2026-05-06
3001,52,Patatas,Comida,3,13.05,Valencia,2026-02-19
3002,393,Ensalada,Comida,4,6.81,Valencia,2026-06-28
3003,219,Hamburguesa,Comida,6,12.84,Valencia,2026-02-27
3004,26,Ensalada,Comida,6,3.02,Madrid,2026-06-12
3005,160,Agua,Bebida,1,14.41,Bilbao,2026-03-29
3006,133,Hamburguesa,Comida,6,2.89,Madrid,2026-06-17
3007,371,Pizza,Comida,3,6.51,Valencia,2026-02-11
3008,153,Cafe,Bebida,6,12.55,Bilbao,2026-03-20
3009,382,Cafe,Bebida,6,11.99,Valencia,2026-05-12
3010,95,Pizza,Comida,2,14.7,Madrid,2026-05-17
3011,269,Hamburguesa,Comida,2,4.67,Sevilla,2026-04-04
3012,266,Refresco,Bebida,4,9.26,Madrid,2026-03-11
3013,496,Pizza,Comida,1,13.93,Madrid,2026-04-11
3014,452,Patatas,Comida,5,12.18,Valencia,2026-05-02
3015,117,Hamburguesa,Comida,1,12.14,Sevilla,2026-03-10
3016,407,Cafe,Bebida,6,6.08,Bilbao,2026-02-12
3017,274,Refresco,Bebida,1,5.77,Sevilla,2026-05-15
3018,12,Cafe,Bebida,3,7.46,Valencia,2026-04-04
3019,140,Patatas,Comida,2,6.28,Valencia,2026-06-21
3020,405,Refresco,Bebida,2,3.57,Valencia,2026-02-18
3021,74,Patatas,Comida,3,13.72,Madrid,2026-05-06
3022,199,Agua,Bebida,4,5.92,Madrid,2026-06-13
3023,272,Ensalada,Comida,5,1.68,Madrid,2026-01-14
3024,12,Ensalada,Comida,4,8.89,Valencia,2026-06-16
3025,400,Refresco,Bebida,5,9.39,Bilbao,2026-02-24
3026,237,Refresco,Bebida,4,11.65,Bilbao,2026-06-23
3027,323,Ensalada,Comida,5,8.95,Bilbao,2026-06-19
3028,311,Agua,Bebida,1,3.85,Valencia,2026-04-14
3029,159,Patatas,Comida,5,6.79,Bilbao,2026-06-06
3030,87,Refresco,Bebida,2,8.75,Bilbao,2026-04-10
3031,108,Refresco,Bebida,2,9.11,Sevilla,2026-03-15
3032,416,Ensalada,Comida,3,14.45,Madrid,2026-06-02
3033,23,Patatas,Comida,4,11.69,Valencia,2026-03-07
3034,301,Ensalada,Comida,3,10.53,Sevilla,2026-05-14
3035,54,Ensalada,Comida,6,13.12,Valencia,2026-01-27
3036,2,Ensalada,Comida,1,10.66,Madrid,2026-05-27
3037,261,Ensalada,Comida,4,7.56,Valencia,2026-06-19
3038,111,Agua,Bebida,3,5.04,Madrid,2026-06-02
3039,90,Pizza,Comida,6,1.53,Madrid,2026-02-18
3040,166,Patatas,Comida,4,11.84,Madrid,2026-04-05
3041,309,Ensalada,Comida,2,5.75,Sevilla,2026-06-13
3042,326,Cafe,Bebida,2,10.01,Madrid,2026-01-14
3043,478,Ensalada,Comida,5,11.78,Sevilla,2026-06-01
3044,266,Hamburguesa,Comida,5,1.65,Valencia,2026-01-23
3045,383,Agua,Bebida,3,10.92,Sevilla,2026-03-13
3046,234,Agua,Bebida,3,4.44,Madrid,2026-02-09
3047,217,Hamburguesa,Comida,4,2.72,Valencia,2026-04-14
3048,223,Hamburguesa,Comida,5,9.11,Madrid,2026-03-03
3049,72,Patatas,Comida,2,1.42,Bilbao,2026-03-19
3050,393,Ensalada,Comida,5,6.42,Sevilla,2026-02-06
3051,60,Hamburguesa,Comida,3,2.36,Sevilla,2026-01-06
3052,350,Hamburguesa,Comida,2,4.78,Madrid,2026-06-20
3053,493,Ensalada,Comida,1,5.19,Madrid,2026-06-03
3054,473,Agua,Bebida,5,9.84,Sevilla,2026-06-08
3055,17,Patatas,Comida,4,3.88,Madrid,2026-05-20
3056,425,Refresco,Bebida,3,7.72,Madrid,2026-06-09
3057,436,Cafe,Bebida,4,8.15,Madrid,2026-04-29
3058,97,Agua,Bebida,1,12.89,Bilbao,2026-04-07
3059,186,Agua,Bebida,6,9.41,Valencia,2026-02-26
3060,360,Agua,Bebida,1,8.73,Madrid,2026-04-24
3061,340,Refresco,Bebida,5,11.23,Sevilla,2026-04-23
3062,180,Refresco,Bebida,4,8.0,Sevilla,2026-04-23
3063,18,Pizza,Comida,5,5.94,Madrid,2026-03-20
3064,140,Ensalada,Comida,5,14.02,Sevilla,2026-06-09
3065,125,Ensalada,Comida,5,10.53,Madrid,2026-01-01
3066,36,Ensalada,Comida,4,4.7,Bilbao,2026-05-01
3067,486,Ensalada,Comida,4,7.2,Valencia,2026-02-20
3068,177,Ensalada,Comida,2,9.16,Bilbao,2026-01-31
3069,207,Refresco,Bebida,6,9.5,Madrid,2026-05-20
3070,221,Patatas,Comida,3,6.1,Madrid,2026-05-02
3071,79,Hamburguesa,Comida,4,12.71,Bilbao,2026-05-08
3072,227,Agua,Bebida,4,14.82,Sevilla,2026-06-21
3073,339,Agua,Bebida,2,6.95,Valencia,2026-05-29
3074,500,Refresco,Bebida,6,10.91,Sevilla,2026-02-18
3075,45,Pizza,Comida,5,10.55,Madrid,2026-05-24
3076,179,Pizza,Comida,5,2.98,Madrid,2026-05-05
3077,413,Cafe,Bebida,2,14.04,Bilbao,2026-04-12
3078,142,Patatas,Comida,2,3.09,Sevilla,2026-02-02
3079,302,Pizza,Comida,4,1.08,Sevilla,2026-03-30
3080,213,Cafe,Bebida,5,6.82,Valencia,2026-02-14
3081,212,Patatas,Comida,5,11.97,Sevilla,2026-01-09
3082,377,Cafe,Bebida,4,7.11,Sevilla,2026-03-15
3083,344,Refresco,Bebida,6,5.75,Valencia,2026-02-03
3084,54,Hamburguesa,Comida,1,13.26,Madrid,2026-01-13
3085,37,Pizza,Comida,2,6.49,Bilbao,2026-02-08
3086,21,Patatas,Comida,4,10.84,Madrid,2026-04-23
3087,442,Cafe,Bebida,3,12.88,Bilbao,2026-01-30
3088,277,Agua,Bebida,5,2.1,Sevilla,2026-01-09
3089,126,Agua,Bebida,3,8.57,Madrid,2026-05-10
3090,446,Cafe,Bebida,3,13.76,Sevilla,2026-02-21
3091,36,Agua,Bebida,5,10.53,Valencia,2026-02-13
3092,22,Refresco,Bebida,2,9.81,Bilbao,2026-05-19
3093,5,Cafe,Bebida,3,1.71,Sevilla,2026-01-12
3094,323,Hamburguesa,Comida,4,4.51,Madrid,2026-03-11
3095,155,Cafe,Bebida,3,1.85,Valencia,2026-02-25
3096,17,Cafe,Bebida,4,4.84,Madrid,2026-06-21
3097,335,Pizza,Comida,4,11.68,Valencia,2026-01-19
3098,439,Refresco,Bebida,3,13.74,Sevilla,2026-06-08
3099,148,Hamburguesa,Comida,2,2.46,Bilbao,2026-01-21
3100,383,Pizza,Comida,3,1.98,Madrid,2026-01-19
3101,488,Refresco,Bebida,5,14.17,Valencia,2026-01-18
3102,169,Refresco,Bebida,2,5.62,Valencia,2026-05-12
3103,408,Refresco,Bebida,6,9.72,Sevilla,2026-01-19
3104,414,Pizza,Comida,1,10.49,Sevilla,2026-02-05
3105,205,Ensalada,Comida,1,12.37,Bilbao,2026-04-26
3106,263,Cafe,Bebida,4,11.81,Sevilla,2026-05-08
3107,479,Patatas,Comida,2,14.2,Valencia,2026-01-04
3108,446,Refresco,Bebida,2,4.1,Bilbao,2026-03-01
3109,153,Agua,Bebida,5,2.25,Sevilla,2026-05-16
3110,460,Refresco,Bebida,4,3.02,Madrid,2026-04-20
3111,8,Ensalada,Comida,6,3.03,Bilbao,2026-05-16
3112,486,Hamburguesa,Comida,6,13.51,Sevilla,2026-06-18
3113,494,Ensalada,Comida,5,14.9,Valencia,2026-05-28
3114,167,Ensalada,Comida,4,5.35,Madrid,2026-02-13
3115,2,Pizza,Comida,2,4.95,Sevilla,2026-05-07
3116,421,Ensalada,Comida,6,11.73,Sevilla,2026-05-18
3117,103,Pizza,Comida,3,5.33,Madrid,2026-04-20
3118,182,Ensalada,Comida,2,11.06,Madrid,2026-05-23
3119,206,Hamburguesa,Comida,3,7.43,Valencia,2026-05-14
3120,41,Patatas,Comida,4,7.65,Bilbao,2026-01-05
3121,218,Pizza,Comida,1,9.09,Valencia,2026-02-15
3122,166,Agua,Bebida,4,10.38,Bilbao,2026-03-01
3123,9,Patatas,Comida,2,5.79,Sevilla,2026-04-14
3124,76,Hamburguesa,Comida,5,6.28,Madrid,2026-03-16
3125,236,Agua,Bebida,3,6.32,Madrid,2026-02-08
3126,468,Ensalada,Comida,4,3.03,Bilbao,2026-03-31
3127,186,Refresco,Bebida,6,5.34,Madrid,2026-03-25
3128,365,Patatas,Comida,3,6.18,Valencia,2026-03-24
3129,497,Agua,Bebida,5,8.76,Bilbao,2026-05-29
3130,187,Patatas,Comida,6,13.63,Valencia,2026-05-07
3131,467,Hamburguesa,Comida,6,1.61,Sevilla,2026-02-16
3132,121,Refresco,Bebida,2,3.52,Madrid,2026-01-11
3133,104,Cafe,Bebida,5,12.69,Madrid,2026-06-04
3134,152,Ensalada,Comida,3,8.49,Sevilla,2026-02-28
3135,421,Agua,Bebida,3,3.92,Bilbao,2026-01-09
3136,411,Ensalada,Comida,2,7.99,Valencia,2026-06-12
3137,296,Ensalada,Comida,5,1.99,Valencia,2026-01-17
3138,63,Hamburguesa,Comida,1,4.96,Bilbao,2026-03-17
3139,308,Patatas,Comida,6,2.02,Valencia,2026-04-20
3140,283,Hamburguesa,Comida,6,10.29,Valencia,2026-06-09
3141,274,Agua,Bebida,1,7.25,Valencia,2026-02-06
3142,393,Refresco,Bebida,3,2.61,Bilbao,2026-01-05
3143,460,Ensalada,Comida,2,13.55,Bilbao,2026-05-07
3144,406,Ensalada,Comida,2,2.31,Sevilla,2026-01-23
3145,77,Patatas,Comida,4,2.16,Madrid,2026-01-05
3146,122,Pizza,Comida,4,10.46,Sevilla,2026-01-19
3147,88,Refresco,Bebida,6,3.12,Sevilla,2026-02-17
3148,38,Ensalada,Comida,4,6.52,Sevilla,2026-05-31
3149,195,Hamburguesa,Comida,1,3.57,Madrid,2026-02-10
3150,76,Patatas,Comida,1,13.55,Valencia,2026-01-25
3151,202,Patatas,Comida,2,12.74,Bilbao,2026-01-18
3152,40,Ensalada,Comida,5,3.21,Sevilla,2026-03-20
3153,42,Cafe,Bebida,5,10.66,Valencia,2026-03-18
3154,83,Cafe,Bebida,5,2.48,Bilbao,2026-05-17
3155,481,Agua,Bebida,6,1.76,Madrid,2026-04-13
3156,192,Cafe,Bebida,2,9.31,Sevilla,2026-05-05
3157,385,Pizza,Comida,5,2.62,Madrid,2026-04-23
3158,131,Hamburguesa,Comida,1,7.53,Bilbao,2026-02-13
3159,174,Ensalada,Comida,3,5.56,Madrid,2026-04-11
3160,475,Cafe,Bebida,3,4.72,Sevilla,2026-02-08
3161,263,Hamburguesa,Comida,3,3.46,Valencia,2026-03-06
3162,339,Ensalada,Comida,2,6.98,Bilbao,2026-03-21
3163,216,Refresco,Bebida,3,12.37,Valencia,2026-03-27
3164,181,Ensalada,Comida,4,13.05,Valencia,2026-02-16
3165,98,Patatas,Comida,6,13.82,Bilbao,2026-01-03
3166,452,Agua,Bebida,3,2.93,Madrid,2026-01-13
3167,227,Hamburguesa,Comida,3,7.25,Sevilla,2026-06-14
3168,270,Patatas,Comida,2,5.54,Bilbao,2026-02-05
3169,62,Cafe,Bebida,3,1.27,Bilbao,2026-01-24
3170,380,Patatas,Comida,6,1.11,Sevilla,2026-05-16
3171,166,Ensalada,Comida,2,14.34,Bilbao,2026-05-06
3172,283,Refresco,Bebida,6,4.18,Sevilla,2026-03-09
3173,430,Agua,Bebida,2,13.48,Madrid,2026-01-29
3174,304,Hamburguesa,Comida,4,1.07,Sevilla,2026-02-14
3175,323,Refresco,Bebida,4,10.34,Madrid,2026-05-16
3176,69,Refresco,Bebida,1,8.62,Madrid,2026-01-07
3177,47,Refresco,Bebida,2,10.7,Bilbao,2026-02-26
3178,179,Pizza,Comida,6,8.15,Bilbao,2026-02-08
3179,347,Ensalada,Comida,4,14.48,Madrid,2026-06-20
3180,438,Ensalada,Comida,6,2.21,Sevilla,2026-06-29
3181,379,Hamburguesa,Comida,5,12.15,Valencia,2026-05-06
3182,104,Pizza,Comida,2,8.14,Bilbao,2026-02-27
3183,494,Ensalada,Comida,4,10.31,Valencia,2026-06-07
3184,311,Ensalada,Comida,3,12.14,Valencia,2026-03-29
3185,369,Hamburguesa,Comida,4,8.36,Sevilla,2026-06-21
3186,13,Cafe,Bebida,1,8.38,Valencia,2026-05-21
3187,17,Pizza,Comida,4,9.78,Bilbao,2026-06-02
3188,305,Ensalada,Comida,1,11.8,Valencia,2026-06-29
3189,136,Cafe,Bebida,2,1.01,Valencia,2026-04-14
3190,135,Hamburguesa,Comida,4,3.92,Bilbao,2026-06-01
3191,22,Agua,Bebida,1,7.23,Valencia,2026-03-31
3192,213,Patatas,Comida,1,5.83,Valencia,2026-06-12
3193,7,Patatas,Comida,5,3.81,Valencia,2026-06-29
3194,402,Refresco,Bebida,6,6.31,Madrid,2026-01-02
3195,325,Pizza,Comida,4,6.3,Valencia,2026-02-27
3196,470,Ensalada,Comida,6,13.29,Bilbao,2026-06-11
3197,253,Agua,Bebida,1,14.68,Valencia,2026-06-10
3198,421,Cafe,Bebida,6,1.4,Madrid,2026-05-11
3199,41,Pizza,Comida,6,12.92,Madrid,2026-06-26
3200,238,Agua,Bebida,5,3.85,Sevilla,2026-01-05
3201,376,Ensalada,Comida,4,8.39,Sevilla,2026-05-08
3202,34,Pizza,Comida,3,6.07,Bilbao,2026-06-27
3203,254,Pizza,Comida,4,12.08,Madrid,2026-01-07
3204,308,Cafe,Bebida,1,2.74,Valencia,2026-01-04
3205,404,Cafe,Bebida,2,9.28,Bilbao,2026-05-06
3206,404,Hamburguesa,Comida,3,8.83,Bilbao,2026-05-25
3207,263,Refresco,Bebida,6,12.26,Madrid,2026-06-11
3208,38,Patatas,Comida,6,6.53,Madrid,2026-01-01
3209,137,Pizza,Comida,6,5.07,Sevilla,2026-01-25
3210,83,Agua,Bebida,4,2.97,Sevilla,2026-03-01
3211,131,Agua,Bebida,6,4.48,Sevilla,2026-03-24
3212,276,Hamburguesa,Comida,5,13.13,Sevilla,2026-05-17
3213,283,Ensalada,Comida,4,9.21,Valencia,2026-03-20
3214,132,Pizza,Comida,1,11.6,Bilbao,2026-03-07
3215,463,Agua,Bebida,4,1.1,Sevilla,2026-06-01
3216,322,Ensalada,Comida,6,10.12,Madrid,2026-03-30
3217,483,Pizza,Comida,3,13.08,Valencia,2026-02-24
3218,425,Ensalada,Comida,5,4.17,Madrid,2026-02-13
3219,266,Patatas,Comida,1,9.45,Sevilla,2026-04-08
3220,117,Patatas,Comida,6,7.28,Bilbao,2026-06-19
3221,444,Cafe,Bebida,4,1.62,Valencia,2026-01-13
3222,297,Refresco,Bebida,4,3.55,Valencia,2026-03-07
3223,80,Ensalada,Comida,5,11.32,Valencia,2026-03-19
3224,55,Patatas,Comida,1,11.35,Madrid,2026-03-06
3225,254,Ensalada,Comida,1,7.73,Bilbao,2026-01-08
3226,114,Agua,Bebida,5,5.07,Bilbao,2026-06-05
3227,259,Hamburguesa,Comida,5,11.58,Sevilla,2026-03-13
3228,233,Patatas,Comida,2,5.61,Valencia,2026-03-24
3229,436,Hamburguesa,Comida,6,8.2,Bilbao,2026-01-29
3230,259,Hamburguesa,Comida,3,10.59,Bilbao,2026-03-29
3231,263,Pizza,Comida,2,13.09,Sevilla,2026-02-28
3232,161,Cafe,Bebida,1,3.81,Valencia,2026-06-20
3233,172,Ensalada,Comida,1,7.94,Bilbao,2026-06-28
3234,77,Refresco,Bebida,3,7.92,Valencia,2026-05-10
3235,483,Patatas,Comida,4,3.74,Bilbao,2026-01-22
3236,106,Pizza,Comida,3,10.22,Valencia,2026-05-10
3237,42,Pizza,Comida,1,1.69,Bilbao,2026-01-26
3238,336,Pizza,Comida,6,4.54,Sevilla,2026-05-09
3239,446,Pizza,Comida,4,9.2,Sevilla,2026-03-05
3240,414,Refresco,Bebida,1,5.41,Sevilla,2026-04-10
3241,353,Ensalada,Comida,3,3.55,Sevilla,2026-01-08
3242,490,Refresco,Bebida,6,13.38,Madrid,2026-05-13
3243,26,Patatas,Comida,1,2.6,Valencia,2026-02-12
3244,399,Hamburguesa,Comida,1,14.8,Valencia,2026-02-22
3245,413,Pizza,Comida,5,14.18,Madrid,2026-06-13
3246,203,Cafe,Bebida,2,5.68,Valencia,2026-03-23
3247,477,Agua,Bebida,5,11.09,Madrid,2026-01-17
3248,392,Refresco,Bebida,5,9.79,Bilbao,2026-01-14
3249,467,Refresco,Bebida,4,14.24,Sevilla,2026-01-29
3250,369,Hamburguesa,Comida,2,2.8,Madrid,2026-01-28
3251,58,Pizza,Comida,2,7.27,Valencia,2026-05-27
3252,488,Refresco,Bebida,6,7.85,Bilbao,2026-06-25
3253,84,Cafe,Bebida,4,4.27,Madrid,2026-04-27
3254,85,Ensalada,Comida,2,2.08,Valencia,2026-06-15
3255,304,Refresco,Bebida,1,2.01,Valencia,2026-03-26
3256,152,Patatas,Comida,6,9.8,Madrid,2026-01-13
3257,72,Agua,Bebida,1,5.6,Valencia,2026-01-01
3258,224,Hamburguesa,Comida,1,11.3,Madrid,2026-01-27
3259,116,Patatas,Comida,1,11.1,Bilbao,2026-01-04
3260,111,Agua,Bebida,3,6.9,Madrid,2026-06-21
3261,449,Pizza,Comida,1,1.82,Madrid,2026-04-25
3262,105,Agua,Bebida,5,3.78,Madrid,2026-03-12
3263,470,Agua,Bebida,1,1.31,Sevilla,2026-06-05
3264,457,Patatas,Comida,4,13.39,Bilbao,2026-05-11
3265,175,Hamburguesa,Comida,6,10.85,Madrid,2026-01-19
3266,1,Hamburguesa,Comida,3,1.16,Madrid,2026-05-08
3267,357,Refresco,Bebida,2,1.11,Madrid,2026-04-09
3268,444,Pizza,Comida,2,12.23,Valencia,2026-05-20
3269,320,Ensalada,Comida,6,14.16,Valencia,2026-04-24
3270,440,Refresco,Bebida,5,7.09,Valencia,2026-03-16
3271,108,Ensalada,Comida,4,10.5,Madrid,2026-01-20
3272,325,Ensalada,Comida,4,6.43,Madrid,2026-04-10
3273,372,Agua,Bebida,1,12.42,Sevilla,2026-01-07
3274,261,Cafe,Bebida,1,12.43,Bilbao,2026-03-04
3275,211,Agua,Bebida,2,3.58,Bilbao,2026-06-16
3276,105,Patatas,Comida,1,13.35,Madrid,2026-01-18
3277,206,Cafe,Bebida,1,10.57,Madrid,2026-02-11
3278,497,Pizza,Comida,4,13.81,Sevilla,2026-01-23
3279,281,Ensalada,Comida,1,3.72,Bilbao,2026-05-30
3280,31,Cafe,Bebida,4,1.32,Valencia,2026-02-27
3281,134,Agua,Bebida,6,6.12,Valencia,2026-05-28
3282,475,Refresco,Bebida,2,10.01,Valencia,2026-04-14
3283,53,Pizza,Comida,3,14.38,Bilbao,2026-06-29
3284,82,Refresco,Bebida,4,7.47,Valencia,2026-01-20
3285,186,Agua,Bebida,3,7.41,Bilbao,2026-01-28
3286,184,Agua,Bebida,2,4.35,Sevilla,2026-03-22
3287,247,Pizza,Comida,1,10.57,Sevilla,2026-06-20
3288,153,Cafe,Bebida,1,6.57,Valencia,2026-05-09
3289,120,Hamburguesa,Comida,6,1.45,Sevilla,2026-04-07
3290,354,Patatas,Comida,1,5.78,Bilbao,2026-06-29
3291,485,Refresco,Bebida,2,6.08,Madrid,2026-03-28
3292,37,Hamburguesa,Comida,5,13.96,Bilbao,2026-01-20
3293,364,Hamburguesa,Comida,4,8.97,Bilbao,2026-04-13
3294,87,Pizza,Comida,4,3.04,Madrid,2026-03-06
3295,138,Ensalada,Comida,6,8.13,Valencia,2026-02-19
3296,341,Agua,Bebida,6,7.12,Bilbao,2026-05-24
3297,458,Ensalada,Comida,6,3.88,Sevilla,2026-01-31
3298,35,Refresco,Bebida,4,4.62,Sevilla,2026-03-23
3299,446,Patatas,Comida,3,3.51,Madrid,2026-05-19
3300,289,Ensalada,Comida,4,5.79,Madrid,2026-03-18
3301,386,Hamburguesa,Comida,4,8.65,Bilbao,2026-01-29
3302,428,Refresco,Bebida,6,14.16,Valencia,2026-05-24
3303,67,Pizza,Comida,1,11.58,Sevilla,2026-03-04
3304,356,Pizza,Comida,6,11.11,Madrid,2026-01-03
3305,315,Ensalada,Comida,5,14.98,Sevilla,2026-06-20
3306,105,Hamburguesa,Comida,5,13.32,Madrid,2026-06-13
3307,324,Patatas,Comida,4,6.97,Bilbao,2026-03-22
3308,117,Patatas,Comida,3,6.05,Sevilla,2026-04-13
3309,5,Cafe,Bebida,6,3.56,Bilbao,2026-06-11
3310,255,Refresco,Bebida,5,3.3,Valencia,2026-02-27
3311,133,Cafe,Bebida,5,2.31,Valencia,2026-06-22
3312,194,Ensalada,Comida,2,11.11,Madrid,2026-05-11
3313,361,Agua,Bebida,3,9.58,Madrid,2026-04-13
3314,306,Cafe,Bebida,3,6.75,Bilbao,2026-05-13
3315,244,Agua,Bebida,3,4.66,Sevilla,2026-06-28
3316,284,Refresco,Bebida,4,13.79,Madrid,2026-05-21
3317,471,Cafe,Bebida,4,12.73,Sevilla,2026-03-31
3318,200,Patatas,Comida,6,8.38,Madrid,2026-03-03
3319,69,Refresco,Bebida,6,6.97,Valencia,2026-04-25
3320,49,Pizza,Comida,1,10.6,Madrid,2026-03-19
3321,355,Ensalada,Comida,6,11.28,Bilbao,2026-06-20
3322,337,Agua,Bebida,4,1.29,Valencia,2026-01-11
3323,256,Agua,Bebida,3,8.08,Bilbao,2026-05-21
3324,229,Refresco,Bebida,2,1.74,Bilbao,2026-04-06
3325,245,Hamburguesa,Comida,1,7.41,Bilbao,2026-05-23
3326,421,Cafe,Bebida,3,9.07,Valencia,2026-01-17
3327,395,Ensalada,Comida,1,5.81,Madrid,2026-01-13
3328,324,Refresco,Bebida,4,6.72,Sevilla,2026-06-21
3329,333,Hamburguesa,Comida,4,9.44,Valencia,2026-04-29
3330,141,Pizza,Comida,2,13.46,Bilbao,2026-02-27
3331,332,Agua,Bebida,5,6.38,Madrid,2026-04-25
3332,206,Ensalada,Comida,3,3.75,Bilbao,2026-04-08
3333,371,Hamburguesa,Comida,4,13.19,Madrid,2026-01-25
3334,419,Patatas,Comida,4,4.14,Sevilla,2026-03-10
3335,418,Refresco,Bebida,1,14.16,Madrid,2026-05-02
3336,20,Ensalada,Comida,3,3.49,Valencia,2026-02-03
3337,312,Patatas,Comida,1,11.76,Sevilla,2026-06-21
3338,253,Patatas,Comida,2,10.08,Bilbao,2026-05-27
3339,369,Agua,Bebida,4,13.18,Madrid,2026-01-08
3340,182,Hamburguesa,Comida,4,9.66,Bilbao,2026-06-07
3341,446,Agua,Bebida,6,13.0,Bilbao,2026-06-17
3342,136,Ensalada,Comida,2,9.32,Madrid,2026-05-28
3343,158,Hamburguesa,Comida,5,10.36,Sevilla,2026-03-08
3344,292,Ensalada,Comida,4,10.12,Sevilla,2026-06-14
3345,265,Pizza,Comida,4,8.89,Madrid,2026-06-15
3346,45,Ensalada,Comida,2,12.8,Madrid,2026-01-18
3347,76,Agua,Bebida,3,4.39,Valencia,2026-01-15
3348,252,Agua,Bebida,2,8.27,Valencia,2026-06-03
3349,249,Hamburguesa,Comida,3,2.43,Sevilla,2026-03-22
3350,182,Pizza,Comida,5,1.74,Sevilla,2026-02-03
3351,332,Hamburguesa,Comida,2,1.7,Madrid,2026-03-04
3352,41,Pizza,Comida,4,11.08,Sevilla,2026-04-12
3353,36,Refresco,Bebida,1,2.02,Sevilla,2026-03-10
3354,332,Ensalada,Comida,4,4.84,Bilbao,2026-05-25
3355,344,Agua,Bebida,5,4.25,Bilbao,2026-01-28
3356,37,Ensalada,Comida,3,11.62,Madrid,2026-02-28
3357,252,Refresco,Bebida,2,9.2,Madrid,2026-03-31
3358,431,Hamburguesa,Comida,4,7.02,Bilbao,2026-01-07
3359,314,Hamburguesa,Comida,1,3.4,Sevilla,2026-03-06
3360,203,Patatas,Comida,3,8.02,Bilbao,2026-02-21
3361,441,Refresco,Bebida,2,3.67,Valencia,2026-05-24
3362,442,Ensalada,Comida,2,5.69,Valencia,2026-03-25
3363,128,Refresco,Bebida,5,14.32,Sevilla,2026-04-21
3364,449,Hamburguesa,Comida,5,1.71,Valencia,2026-06-20
3365,422,Hamburguesa,Comida,3,14.35,Sevilla,2026-06-09
3366,21,Agua,Bebida,6,11.31,Valencia,2026-04-26
3367,262,Agua,Bebida,1,3.15,Valencia,2026-01-08
3368,324,Cafe,Bebida,5,7.03,Madrid,2026-05-17
3369,79,Refresco,Bebida,4,9.86,Bilbao,2026-02-18
3370,247,Refresco,Bebida,6,8.3,Sevilla,2026-04-02
3371,253,Agua,Bebida,2,3.52,Valencia,2026-05-11
3372,161,Hamburguesa,Comida,6,4.69,Madrid,2026-06-13
