id_venta,id_cliente,producto,categoria,unidades,precio_unitario,ciudad,fecha,importe
2825,220,Patatas,Comida,6,13.71,Sevilla,2026-04-26,82.26
2826,131,Hamburguesa,Comida,3,13.87,Bilbao,2026-02-15,41.61
2827,415,Refresco,Bebida,4,7.35,Bilbao,2026-05-21,29.4
2828,67,Pizza,Comida,1,9.39,Bilbao,2026-01-10,9.39
2829,446,Pizza,Comida,1,5.57,Valencia,2026-01-22,5.57
2830,352,Agua,Bebida,4,3.61,Madrid,2026-04-02,14.44
2831,368,Cafe,Bebida,4,7.84,Madrid,2026-02-09,31.36
2832,39,Hamburguesa,Comida,3,1.76,Valencia,2026-05-07,5.28
2833,435,Agua,Bebida,5,14.7,Sevilla,2026-04-09,73.5
2834,74,Cafe,Bebida,1,11.88,Bilbao,2026-05-23,11.88
2835,31,Pizza,Comida,4,12.74,Valencia,2026-04-24,50.96
2836,166,Pizza,Comida,3,11.62,Bilbao,2026-03-28,34.86
2837,85,Hamburguesa,Comida,4,2.82,Bilbao,2026-06-30,11.28
2838,76,Ensalada,Comida,6,8.83,Sevilla,2026-05-02,52.980000000000004
2839,407,Agua,Bebida,6,13.7,Bilbao,2026-03-01,82.19999999999999
2840,213,Agua,Bebida,2,2.74,Bilbao,2026-01-03,5.48
2841,130,Pizza,Comida,5,3.11,Madrid,2026-06-12,15.549999999999999
2842,488,Refresco,Bebida,6,8.42,Sevilla,2026-05-13,50.519999999999996
2843,35,Refresco,Bebida,3,9.58,Bilbao,2026-04-08,28.740000000000002
2844,126,Ensalada,Comida,6,9.22,Sevilla,2026-05-04,55.32000000000001
2845,97,Hamburguesa,Comida,3,12.06,Valencia,2026-06-02,36.18
2846,312,Pizza,Comida,3,5.16,Sevilla,2026-04-13,15.48
2847,379,Refresco,Bebida,3,3.31,Valencia,2026-01-10,9.93
2848,87,Ensalada,Comida,3,8.98,Madrid,2026-01-25,26.94
2849,56,Cafe,Bebida,6,8.86,Valencia,2026-02-14,53.16
2850,23,Cafe,Bebida,4,13.23,Valencia,2026-02-23,52.92
2851,286,Refresco,Bebida,5,6.15,Valencia,2026-05-02,30.75
2852,467,Hamburguesa,Comida,3,9.42,Sevilla,2026-06-08,28.259999999999998
2853,260,Ensalada,Comida,5,2.26,Sevilla,2026-02-27,11.299999999999999
2854,421,Hamburguesa,Comida,2,14.3,Valencia,2026-03-22,28.6
2855,460,Pizza,Comida,4,10.94,Valencia,2026-04-14,43.76
2856,239,Cafe,Bebida,4,5.33,Bilbao,2026-04-06,21.32
2857,380,Ensalada,Comida,1,11.38,Valencia,2026-03-01,11.38
2858,371,Pizza,Comida,3,3.01,Valencia,2026-06-12,9.03
2859,381,Agua,Bebida,1,3.89,Valencia,2026-03-01,3.89
2860,161,Ensalada,Comida,6,5.18,Valencia,2026-01-11,31.08
2861,454,Ensalada,Comida,2,7.73,Sevilla,2026-04-13,15.46
2862,453,Cafe,Bebida,2,9.28,Madrid,2026-03-25,18.56
2863,129,Pizza,Comida,6,11.82,Valencia,2026-02-08,70.92
2864,72,Pizza,Comida,2,4.33,Valencia,2026-02-12,8.66
2865,473,Cafe,Bebida,3,12.62,Madrid,2026-05-22,37.86
2866,303,Pizza,Comida,5,11.11,Sevilla,2026-02-17,55.55
2867,386,Cafe,Bebida,6,11.0,Valencia,2026-05-20,66.0
2868,348,Ensalada,Comida,2,2.09,Valencia,2026-06-15,4.18
2869,10,Patatas,Comida,3,1.17,Valencia,2026-03-23,3.51
2870,427,Agua,Bebida,4,1.57,Bilbao,2026-06-15,6.28
2871,76,Ensalada,Comida,2,14.66,Madrid,2026-02-18,29.32
2872,315,Patatas,Comida,5,14.75,Bilbao,2026-01-18,73.75
2873,385,Refresco,Bebida,3,11.91,Bilbao,2026-05-05,35.730000000000004
2874,37,Cafe,Bebida,5,13.2,Sevilla,2026-02-01,66.0
2875,464,Hamburguesa,Comida,4,10.96,Madrid,2026-04-07,43.84
2876,69,Refresco,Bebida,4,3.7,Bilbao,2026-01-12,14.8
2877,436,Patatas,Comida,6,3.44,Madrid,2026-04-09,20.64
2878,404,Ensalada,Comida,6,4.05,Bilbao,2026-05-16,24.299999999999997
2879,201,Agua,Bebida,4,2.83,Bilbao,2026-01-20,11.32
2880,148,Cafe,Bebida,1,11.15,Bilbao,2026-02-21,11.15
2881,19,Pizza,Comida,5,3.94,Sevilla,2026-01-18,19.7
2882,237,Agua,Bebida,4,12.76,Valencia,2026-03-28,51.04
2883,500,Cafe,Bebida,1,7.99,Bilbao,2026-04-18,7.99
2884,27,Refresco,Bebida,5,2.05,Bilbao,2026-06-27,10.25
2885,384,Ensalada,Comida,2,6.96,Valencia,2026-06-08,13.92
2886,485,Ensalada,Comida,5,7.66,Bilbao,2026-02-14,38.3
2887,155,Refresco,Bebida,6,11.05,Bilbao,2026-02-07,66.30000000000001
2888,91,Patatas,Comida,6,4.58,Bilbao,2026-01-01,27.48
2889,451,Pizza,Comida,6,1.25,Madrid,2026-05-05,7.5
2890,170,Cafe,Bebida,6,4.86,Valencia,2026-06-21,29.160000000000004
2891,143,Pizza,Comida,6,3.77,Madrid,2026-03-10,22.62
2892,297,Hamburguesa,Comida,5,8.9,Bilbao,2026-06-28,44.5
2893,257,Agua,Bebida,1,6.06,Madrid,2026-04-11,6.06
2894,328,Patatas,Comida,5,5.33,Madrid,2026-03-27,26.65
2895,68,Cafe,Bebida,5,6.81,Valencia,2026-01-28,34.05
2896,241,Hamburguesa,Comida,1,13.16,Madrid,2026-06-25,13.16
2897,236,Agua,Bebida,5,12.76,Sevilla,2026-06-12,63.8
2898,336,Pizza,Comida,3,9.49,Bilbao,2026-01-05,28.47
2899,427,Hamburguesa,Comida,3,6.34,Madrid,2026-05-18,19.02
2900,70,Agua,Bebida,2,4.89,Bilbao,2026-04-29,9.78
2901,99,Refresco,Bebida,1,12.18,Sevilla,2026-02-14,12.18
2902,310,Patatas,Comida,1,2.96,Sevilla,2026-04-01,2.96
2903,489,Refresco,Bebida,2,12.07,Valencia,2026-03-08,24.14
2904,336,Hamburguesa,Comida,1,11.13,Bilbao,2026-06-01,11.13
2905,262,Agua,Bebida,5,9.06,Sevilla,2026-02-16,45.300000000000004
2906,312,Refresco,Bebida,4,2.05,Madrid,2026-02-20,8.2
2907,404,Hamburguesa,Comida,4,11.49,Sevilla,2026-04-09,45.96
2908,285,Pizza,Comida,6,9.69,Valencia,2026-02-03,58.14
2909,493,Cafe,Bebida,5,3.61,Sevilla,2026-01-08,18.05
2910,250,Patatas,Comida,4,5.72,Valencia,2026-04-05,22.88
2911,354,Agua,Bebida,6,4.83,Sevilla,2026-03-27,28.98
2912,239,Refresco,Bebida,2,1.07,Sevilla,2026-06-27,2.14
2913,394,Ensalada,Comida,4,14.16,Madrid,2026-06-04,56.64
2914,337,Hamburguesa,Comida,1,8.71,Bilbao,2026-04-10,8.71
2915,476,Refresco,Bebida,4,13.81,Sevilla,2026-04-19,55.24
2916,186,Agua,Bebida,4,9.66,Madrid,2026-02-04,38.64
2917,227,Refresco,Bebida,6,12.85,Sevilla,2026-04-27,77.1
2918,477,Hamburguesa,Comida,2,1.15,Sevilla,2026-05-13,2.3
2919,448,Agua,Bebida,6,6.36,Sevilla,2026-06-24,38.160000000000004
2920,348,Patatas,Comida,3,2.15,Madrid,2026-02-25,6.449999999999999
2921,45,Pizza,Comida,4,2.79,Bilbao,2026-03-31,11.16
2922,59,Refresco,Bebida,1,13.37,Valencia,2026-04-14,13.37
2923,180,Ensalada,Comida,1,5.45,Madrid,2026-01-27,5.45
2924,334,Cafe,Bebida,3,14.42,Valencia,2026-05-17,43.26
2925,391,Pizza,Comida,6,4.68,Valencia,2026-06-04,28.08
2926,456,Refresco,Bebida,3,10.67,Sevilla,2026-05-14,32.01
2927,150,Ensalada,Comida,6,5.95,Bilbao,2026-06-14,35.7
2928,165,Hamburguesa,Comida,1,1.64,Sevilla,2026-01-20,1.64
2929,108,Pizza,Comida,6,5.51,Madrid,2026-05-28,33.06
2930,251,Ensalada,Comida,5,2.28,Valencia,2026-05-05,11.399999999999999
2931,371,Hamburguesa,Comida,1,2.75,Valencia,2026-03-21,2.75
2932,362,Agua,Bebida,5,5.48,Bilbao,2026-05-08,27.400000000000002
2933,166,Patatas,Comida,3,1.47,Bilbao,2026-04-13,4.41
2934,292,Patatas,Comida,2,8.08,Valencia,2026-05-18,16.16
2935,95,Patatas,Comida,6,1.27,Valencia,2026-04-05,7.62
2936,195,Cafe,Bebida,3,6.55,Sevilla,2026-02-05,19.65
2937,277,Pizza,Comida,5,11.48,Valencia,2026-04-17,57.400000000000006
2938,95,Hamburguesa,Comida,5,11.67,Bilbao,2026-05-17,58.35
2939,498,Agua,Bebida,2,1.09,Bilbao,2026-05-28,2.18
2940,325,Pizza,Comida,6,14.37,Bilbao,2026-01-18,86.22
2941,204,Cafe,Bebida,5,9.0,Bilbao,2026-05-31,45.0
2942,419,Pizza,Comida,1,7.32,Madrid,2026-05-30,7.32
2943,205,Hamburguesa,Comida,3,8.61,Sevilla,2026-04-12,25.83
2944,53,Hamburguesa,Comida,3,6.1,Valencia,2026-04-04,18.299999999999997
2945,286,Hamburguesa,Comida,2,5.17,Madrid,2026-04-10,10.34
2946,65,Cafe,Bebida,6,10.7,Madrid,2026-05-07,64.19999999999999
2947,308,Patatas,Comida,6,13.7,Madrid,2026-04-13,82.19999999999999
2948,121,Refresco,Bebida,1,10.13,Valencia,2026-03-12,10.13
2949,98,Pizza,Comida,1,11.95,Bilbao,2026-01-28,11.95
2950,237,Refresco,Bebida,2,7.26,Sevilla,2026-06-06,14.52
2951,256,Refresco,Bebida,1,2.37,Bilbao,2026-06-02,2.37
2952,201,Patatas,Comida,4,5.57,Sevilla,2026-04-15,22.28
2953,300,Pizza,Comida,5,14.27,Madrid,2026-01-14,71.35
2954,396,Cafe,Bebida,6,8.63,Valencia,2026-01-27,51.78
2955,106,Agua,Bebida,6,10.83,Valencia,2026-01-02,64.98
2956,144,Pizza,Comida,5,2.74,Bilbao,2026-05-25,13.700000000000001
2957,339,Hamburguesa,Comida,5,14.17,Madrid,2026-01-04,70.85
2958,460,Cafe,Bebida,3,12.92,Bilbao,2026-01-23,38.76
2959,193,Cafe,Bebida,2,8.91,Madrid,2026-04-09,17.82
2960,58,Cafe,Bebida,6,2.89,Valencia,2026-06-01,17.34
2961,337,Cafe,Bebida,6,6.83,Valencia,2026-02-11,40.980000000000004
2962,69,Pizza,Comida,3,12.31,Madrid,2026-02-14,36.93
2963,35,Patatas,Comida,6,13.33,Bilbao,2026-01-08,79.98
2964,172,Patatas,Comida,4,10.34,Madrid,2026-03-14,41.36
2965,120,Refresco,Bebida,6,5.59,Valencia,2026-01-07,33.54
2966,116,Ensalada,Comida,6,11.29,Valencia,2026-01-21,67.74
2967,225,Cafe,Bebida,6,14.53,Valencia,2026-04-17,87.17999999999999
2968,99,Ensalada,Comida,2,9.95,Bilbao,2026-05-15,19.9
2969,298,Patatas,Comida,6,12.89,Bilbao,2026-03-28,77.34
2970,138,Pizza,Comida,5,14.21,Madrid,2026-05-13,71.05000000000001
2971,435,Patatas,Comida,6,11.65,Madrid,2026-05-28,69.9
2972,74,Agua,Bebida,4,3.01,Madrid,2026-05-23,12.04
2973,299,Hamburguesa,Comida,4,9.53,Madrid,2026-04-25,38.12
2974,157,Refresco,Bebida,2,13.97,Sevilla,2026-02-14,27.94
2975,491,Cafe,Bebida,3,4.08,Bilbao,2026-04-29,12.24
2976,117,Agua,Bebida,1,7.03,Madrid,2026-05-11,7.03
2977,172,Refresco,Bebida,2,13.26,Madrid,2026-05-12,26.52
2978,182,Patatas,Comida,1,13.3,Madrid,2026-03-11,13.3
2979,177,Pizza,Comida,6,6.11,Bilbao,2026-05-19,36.660000000000004
2980,83,Hamburguesa,Comida,6,4.84,Madrid,2026-02-13,29.04
2981,445,Cafe,Bebida,2,1.12,Sevilla,2026-02-15,2.24
2982,360,Hamburguesa,Comida,1,14.52,Madrid,2026-03-11,14.52
2983,376,Agua,Bebida,1,12.21,Sevilla,2026-02-01,12.21
2984,483,Hamburguesa,Comida,5,13.88,Sevilla,2026-04-11,69.4
2985,307,Ensalada,Comida,4,6.27,Bilbao,2026-03-04,25.08
2986,324,Pizza,Comida,6,5.32,Valencia,2026-04-03,31.92
2987,90,Refresco,Bebida,6,5.63,Valencia,2026-01-22,33.78
2988,431,Hamburguesa,Comida,1,7.4,Madrid,2026-02-06,7.4
2989,498,Hamburguesa,Comida,3,4.14,Sevilla,2026-06-06,12.419999999999998
2990,22,Pizza,Comida,4,14.04,Madrid,2026-04-13,56.16
2991,408,Patatas,Comida,6,1.64,Madrid,2026-01-11,9.84
2992,102,Ensalada,Comida,4,12.77,Sevilla,2026-05-05,51.08
2993,201,Pizza,Comida,4,8.21,Valencia,2026-04-11,32.84
2994,456,Refresco,Bebida,5,14.27,Sevilla,2026-06-15,71.35
2995,153,Hamburguesa,Comida,6,10.72,Madrid,2026-06-21,64.32000000000001
2996,298,Refresco,Bebida,4,5.47,Sevilla,2026-04-02,21.88
2997,330,Ensalada,Comida,2,2.73,Valencia,2026-03-27,5.46
2998,28,Hamburguesa,Comida,1,8.41,Bilbao,2026-04-16,8.41
2999,328,Cafe,Bebida,5,13.12,Bilbao,2026-03-10,65.6
3000,83,Hamburguesa,Comida,3,14.97,Bilbao,2026-05-06,44.910000000000004
3001,52,Patatas,Comida,3,13.05,Valencia,2026-02-19,39.150000000000006
3002,393,Ensalada,Comida,4,6.81,Valencia,2026-06-28,27.24
3003,219,Hamburguesa,Comida,6,12.84,Valencia,2026-02-27,77.03999999999999
3004,26,Ensalada,Comida,6,3.02,Madrid,2026-06-12,18.12
3005,160,Agua,Bebida,1,14.41,Bilbao,2026-03-29,14.41
3006,133,Hamburguesa,Comida,6,2.89,Madrid,2026-06-17,17.34
3007,371,Pizza,Comida,3,6.51,Valencia,2026-02-11,19.53
3008,153,Cafe,Bebida,6,12.55,Bilbao,2026-03-20,75.30000000000001
3009,382,Cafe,Bebida,6,11.99,Valencia,2026-05-12,71.94
3010,95,Pizza,Comida,2,14.7,Madrid,2026-05-17,29.4
3011,269,Hamburguesa,Comida,2,4.67,Sevilla,2026-04-04,9.34
3012,266,Refresco,Bebida,4,9.26,Madrid,2026-03-11,37.04
3013,496,Pizza,Comida,1,13.93,Madrid,2026-04-11,13.93
3014,452,Patatas,Comida,5,12.18,Valencia,2026-05-02,60.9
3015,117,Hamburguesa,Comida,1,12.14,Sevilla,2026-03-10,12.14
3016,407,Cafe,Bebida,6,6.08,Bilbao,2026-02-12,36.480000000000004
3017,274,Refresco,Bebida,1,5.77,Sevilla,2026-05-15,5.77
3018,12,Cafe,Bebida,3,7.46,Valencia,2026-04-04,22.38
3019,140,Patatas,Comida,2,6.28,Valencia,2026-06-21,12.56
3020,405,Refresco,Bebida,2,3.57,Valencia,2026-02-18,7.14
3021,74,Patatas,Comida,3,13.72,Madrid,2026-05-06,41.160000000000004
3022,199,Agua,Bebida,4,5.92,Madrid,2026-06-13,23.68
3023,272,Ensalada,Comida,5,1.68,Madrid,2026-01-14,8.4
3024,12,Ensalada,Comida,4,8.89,Valencia,2026-06-16,35.56
3025,400,Refresco,Bebida,5,9.39,Bilbao,2026-02-24,46.95
3026,237,Refresco,Bebida,4,11.65,Bilbao,2026-06-23,46.6
3027,323,Ensalada,Comida,5,8.95,Bilbao,2026-06-19,44.75
3028,311,Agua,Bebida,1,3.85,Valencia,2026-04-14,3.85
3029,159,Patatas,Comida,5,6.79,Bilbao,2026-06-06,33.95
3030,87,Refresco,Bebida,2,8.75,Bilbao,2026-04-10,17.5
3031,108,Refresco,Bebida,2,9.11,Sevilla,2026-03-15,18.22
3032,416,Ensalada,Comida,3,14.45,Madrid,2026-06-02,43.349999999999994
3033,23,Patatas,Comida,4,11.69,Valencia,2026-03-07,46.76
3034,301,Ensalada,Comida,3,10.53,Sevilla,2026-05-14,31.589999999999996
3035,54,Ensalada,Comida,6,13.12,Valencia,2026-01-27,78.72
3036,2,Ensalada,Comida,1,10.66,Madrid,2026-05-27,10.66
3037,261,Ensalada,Comida,4,7.56,Valencia,2026-06-19,30.24
3038,111,Agua,Bebida,3,5.04,Madrid,2026-06-02,15.120000000000001
3039,90,Pizza,Comida,6,1.53,Madrid,2026-02-18,9.18
3040,166,Patatas,Comida,4,11.84,Madrid,2026-04-05,47.36
3041,309,Ensalada,Comida,2,5.75,Sevilla,2026-06-13,11.5
3042,326,Cafe,Bebida,2,10.01,Madrid,2026-01-14,20.02
3043,478,Ensalada,Comida,5,11.78,Sevilla,2026-06-01,58.9
3044,266,Hamburguesa,Comida,5,1.65,Valencia,2026-01-23,8.25
3045,383,Agua,Bebida,3,10.92,Sevilla,2026-03-13,32.76
3046,234,Agua,Bebida,3,4.44,Madrid,2026-02-09,13.32
3047,217,Hamburguesa,Comida,4,2.72,Valencia,2026-04-14,10.88
3048,223,Hamburguesa,Comida,5,9.11,Madrid,2026-03-03,45.55
3049,72,Patatas,Comida,2,1.42,Bilbao,2026-03-19,2.84
3050,393,Ensalada,Comida,5,6.42,Sevilla,2026-02-06,32.1
3051,60,Hamburguesa,Comida,3,2.36,Sevilla,2026-01-06,7.08
3052,350,Hamburguesa,Comida,2,4.78,Madrid,2026-06-20,9.56
3053,493,Ensalada,Comida,1,5.19,Madrid,2026-06-03,5.19
3054,473,Agua,Bebida,5,9.84,Sevilla,2026-06-08,49.2
3055,17,Patatas,Comida,4,3.88,Madrid,2026-05-20,15.52
3056,425,Refresco,Bebida,3,7.72,Madrid,2026-06-09,23.16
3057,436,Cafe,Bebida,4,8.15,Madrid,2026-04-29,32.6
3058,97,Agua,Bebida,1,12.89,Bilbao,2026-04-07,12.89
3059,186,Agua,Bebida,6,9.41,Valencia,2026-02-26,56.46
3060,360,Agua,Bebida,1,8.73,Madrid,2026-04-24,8.73
3061,340,Refresco,Bebida,5,11.23,Sevilla,2026-04-23,56.150000000000006
3062,180,Refresco,Bebida,4,8.0,Sevilla,2026-04-23,32.0
3063,18,Pizza,Comida,5,5.94,Madrid,2026-03-20,29.700000000000003
3064,140,Ensalada,Comida,5,14.02,Sevilla,2026-06-09,70.1
3065,125,Ensalada,Comida,5,10.53,Madrid,2026-01-01,52.65
3066,36,Ensalada,Comida,4,4.7,Bilbao,2026-05-01,18.8
3067,486,Ensalada,Comida,4,7.2,Valencia,2026-02-20,28.8
3068,177,Ensalada,Comida,2,9.16,Bilbao,2026-01-31,18.32
3069,207,Refresco,Bebida,6,9.5,Madrid,2026-05-20,57.0
3070,221,Patatas,Comida,3,6.1,Madrid,2026-05-02,18.299999999999997
3071,79,Hamburguesa,Comida,4,12.71,Bilbao,2026-05-08,50.84
3072,227,Agua,Bebida,4,14.82,Sevilla,2026-06-21,59.28
3073,339,Agua,Bebida,2,6.95,Valencia,2026-05-29,13.9
3074,500,Refresco,Bebida,6,10.91,Sevilla,2026-02-18,65.46000000000001
3075,45,Pizza,Comida,5,10.55,Madrid,2026-05-24,52.75
3076,179,Pizza,Comida,5,2.98,Madrid,2026-05-05,14.9
3077,413,Cafe,Bebida,2,14.04,Bilbao,2026-04-12,28.08
3078,142,Patatas,Comida,2,3.09,Sevilla,2026-02-02,6.18
3079,302,Pizza,Comida,4,1.08,Sevilla,2026-03-30,4.32
3080,213,Cafe,Bebida,5,6.82,Valencia,2026-02-14,34.1
3081,212,Patatas,Comida,5,11.97,Sevilla,2026-01-09,59.85
3082,377,Cafe,Bebida,4,7.11,Sevilla,2026-03-15,28.44
3083,344,Refresco,Bebida,6,5.75,Valencia,2026-02-03,34.5
3084,54,Hamburguesa,Comida,1,13.26,Madrid,2026-01-13,13.26
3085,37,Pizza,Comida,2,6.49,Bilbao,2026-02-08,12.98
3086,21,Patatas,Comida,4,10.84,Madrid,2026-04-23,43.36
3087,442,Cafe,Bebida,3,12.88,Bilbao,2026-01-30,38.64
3088,277,Agua,Bebida,5,2.1,Sevilla,2026-01-09,10.5
3089,126,Agua,Bebida,3,8.57,Madrid,2026-05-10,25.71
3090,446,Cafe,Bebida,3,13.76,Sevilla,2026-02-21,41.28
3091,36,Agua,Bebida,5,10.53,Valencia,2026-02-13,52.65
3092,22,Refresco,Bebida,2,9.81,Bilbao,2026-05-19,19.62
3093,5,Cafe,Bebida,3,1.71,Sevilla,2026-01-12,5.13
3094,323,Hamburguesa,Comida,4,4.51,Madrid,2026-03-11,18.04
3095,155,Cafe,Bebida,3,1.85,Valencia,2026-02-25,5.550000000000001
3096,17,Cafe,Bebida,4,4.84,Madrid,2026-06-21,19.36
3097,335,Pizza,Comida,4,11.68,Valencia,2026-01-19,46.72
3098,439,Refresco,Bebida,3,13.74,Sevilla,2026-06-08,41.22
3099,148,Hamburguesa,Comida,2,2.46,Bilbao,2026-01-21,4.92
3100,383,Pizza,Comida,3,1.98,Madrid,2026-01-19,5.9399999999999995
3101,488,Refresco,Bebida,5,14.17,Valencia,2026-01-18,70.85
3102,169,Refresco,Bebida,2,5.62,Valencia,2026-05-12,11.24
3103,408,Refresco,Bebida,6,9.72,Sevilla,2026-01-19,58.32000000000001
3104,414,Pizza,Comida,1,10.49,Sevilla,2026-02-05,10.49
3105,205,Ensalada,Comida,1,12.37,Bilbao,2026-04-26,12.37
3106,263,Cafe,Bebida,4,11.81,Sevilla,2026-05-08,47.24
3107,479,Patatas,Comida,2,14.2,Valencia,2026-01-04,28.4
3108,446,Refresco,Bebida,2,4.1,Bilbao,2026-03-01,8.2
3109,153,Agua,Bebida,5,2.25,Sevilla,2026-05-16,11.25
3110,460,Refresco,Bebida,4,3.02,Madrid,2026-04-20,12.08
3111,8,Ensalada,Comida,6,3.03,Bilbao,2026-05-16,18.18
3112,486,Hamburguesa,Comida,6,13.51,Sevilla,2026-06-18,81.06
3113,494,Ensalada,Comida,5,14.9,Valencia,2026-05-28,74.5
3114,167,Ensalada,Comida,4,5.35,Madrid,2026-02-13,21.4
3115,2,Pizza,Comida,2,4.95,Sevilla,2026-05-07,9.9
3116,421,Ensalada,Comida,6,11.73,Sevilla,2026-05-18,70.38
3117,103,Pizza,Comida,3,5.33,Madrid,2026-04-20,15.99
3118,182,Ensalada,Comida,2,11.06,Madrid,2026-05-23,22.12
3119,206,Hamburguesa,Comida,3,7.43,Valencia,2026-05-14,22.29
3120,41,Patatas,Comida,4,7.65,Bilbao,2026-01-05,30.6
3121,218,Pizza,Comida,1,9.09,Valencia,2026-02-15,9.09
3122,166,Agua,Bebida,4,10.38,Bilbao,2026-03-01,41.52
3123,9,Patatas,Comida,2,5.79,Sevilla,2026-04-14,11.58
3124,76,Hamburguesa,Comida,5,6.28,Madrid,2026-03-16,31.400000000000002
3125,236,Agua,Bebida,3,6.32,Madrid,2026-02-08,18.96
3126,468,Ensalada,Comida,4,3.03,Bilbao,2026-03-31,12.12
3127,186,Refresco,Bebida,6,5.34,Madrid,2026-03-25,32.04
3128,365,Patatas,Comida,3,6.18,Valencia,2026-03-24,18.54
3129,497,Agua,Bebida,5,8.76,Bilbao,2026-05-29,43.8
3130,187,Patatas,Comida,6,13.63,Valencia,2026-05-07,81.78
3131,467,Hamburguesa,Comida,6,1.61,Sevilla,2026-02-16,9.66
3132,121,Refresco,Bebida,2,3.52,Madrid,2026-01-11,7.04
3133,104,Cafe,Bebida,5,12.69,Madrid,2026-06-04,63.449999999999996
3134,152,Ensalada,Comida,3,8.49,Sevilla,2026-02-28,25.47
3135,421,Agua,Bebida,3,3.92,Bilbao,2026-01-09,11.76
3136,411,Ensalada,Comida,2,7.99,Valencia,2026-06-12,15.98
3137,296,Ensalada,Comida,5,1.99,Valencia,2026-01-17,9.95
3138,63,Hamburguesa,Comida,1,4.96,Bilbao,2026-03-17,4.96
3139,308,Patatas,Comida,6,2.02,Valencia,2026-04-20,12.120000000000001
3140,283,Hamburguesa,Comida,6,10.29,Valencia,2026-06-09,61.739999999999995
3141,274,Agua,Bebida,1,7.25,Valencia,2026-02-06,7.25
3142,393,Refresco,Bebida,3,2.61,Bilbao,2026-01-05,7.83
3143,460,Ensalada,Comida,2,13.55,Bilbao,2026-05-07,27.1
3144,406,Ensalada,Comida,2,2.31,Sevilla,2026-01-23,4.62
3145,77,Patatas,Comida,4,2.16,Madrid,2026-01-05,8.64
3146,122,Pizza,Comida,4,10.46,Sevilla,2026-01-19,41.84
3147,88,Refresco,Bebida,6,3.12,Sevilla,2026-02-17,18.72
3148,38,Ensalada,Comida,4,6.52,Sevilla,2026-05-31,26.08
3149,195,Hamburguesa,Comida,1,3.57,Madrid,2026-02-10,3.57
3150,76,Patatas,Comida,1,13.55,Valencia,2026-01-25,13.55
3151,202,Patatas,Comida,2,12.74,Bilbao,2026-01-18,25.48
3152,40,Ensalada,Comida,5,3.21,Sevilla,2026-03-20,16.05
3153,42,Cafe,Bebida,5,10.66,Valencia,2026-03-18,53.3
3154,83,Cafe,Bebida,5,2.48,Bilbao,2026-05-17,12.4
3155,481,Agua,Bebida,6,1.76,Madrid,2026-04-13,10.56
3156,192,Cafe,Bebida,2,9.31,Sevilla,2026-05-05,18.62
3157,385,Pizza,Comida,5,2.62,Madrid,2026-04-23,13.100000000000001
3158,131,Hamburguesa,Comida,1,7.53,Bilbao,2026-02-13,7.53
3159,174,Ensalada,Comida,3,5.56,Madrid,2026-04-11,16.68
3160,475,Cafe,Bebida,3,4.72,Sevilla,2026-02-08,14.16
3161,263,Hamburguesa,Comida,3,3.46,Valencia,2026-03-06,10.379999999999999
3162,339,Ensalada,Comida,2,6.98,Bilbao,2026-03-21,13.96
3163,216,Refresco,Bebida,3,12.37,Valencia,2026-03-27,37.11
3164,181,Ensalada,Comida,4,13.05,Valencia,2026-02-16,52.2
3165,98,Patatas,Comida,6,13.82,Bilbao,2026-01-03,82.92
3166,452,Agua,Bebida,3,2.93,Madrid,2026-01-13,8.790000000000001
3167,227,Hamburguesa,Comida,3,7.25,Sevilla,2026-06-14,21.75
3168,270,Patatas,Comida,2,5.54,Bilbao,2026-02-05,11.08
3169,62,Cafe,Bebida,3,1.27,Bilbao,2026-01-24,3.81
3170,380,Patatas,Comida,6,1.11,Sevilla,2026-05-16,6.66
3171,166,Ensalada,Comida,2,14.34,Bilbao,2026-05-06,28.68
3172,283,Refresco,Bebida,6,4.18,Sevilla,2026-03-09,25.08
3173,430,Agua,Bebida,2,13.48,Madrid,2026-01-29,26.96
3174,304,Hamburguesa,Comida,4,1.07,Sevilla,2026-02-14,4.28
3175,323,Refresco,Bebida,4,10.34,Madrid,2026-05-16,41.36
3176,69,Refresco,Bebida,1,8.62,Madrid,2026-01-07,8.62
3177,47,Refresco,Bebida,2,10.7,Bilbao,2026-02-26,21.4
3178,179,Pizza,Comida,6,8.15,Bilbao,2026-02-08,48.900000000000006
3179,347,Ensalada,Comida,4,14.48,Madrid,2026-06-20,57.92
3180,438,Ensalada,Comida,6,2.21,Sevilla,2026-06-29,13.26
3181,379,Hamburguesa,Comida,5,12.15,Valencia,2026-05-06,60.75
3182,104,Pizza,Comida,2,8.14,Bilbao,2026-02-27,16.28
3183,494,Ensalada,Comida,4,10.31,Valencia,2026-06-07,41.24
3184,311,Ensalada,Comida,3,12.14,Valencia,2026-03-29,36.42
3185,369,Hamburguesa,Comida,4,8.36,Sevilla,2026-06-21,33.44
3186,13,Cafe,Bebida,1,8.38,Valencia,2026-05-21,8.38
3187,17,Pizza,Comida,4,9.78,Bilbao,2026-06-02,39.12
3188,305,Ensalada,Comida,1,11.8,Valencia,2026-06-29,11.8
3189,136,Cafe,Bebida,2,1.01,Valencia,2026-04-14,2.02
3190,135,Hamburguesa,Comida,4,3.92,Bilbao,2026-06-01,15.68
3191,22,Agua,Bebida,1,7.23,Valencia,2026-03-31,7.23
